Date,BMW,Mercedes,Porsche,Tesla,VW
2011-04-01,37.10927963256836,29.019634246826172,30.608762741088867,1.322666049003601,74.44356536865234
2011-04-04,36.6182861328125,29.002756118774414,30.948562622070312,1.1833330392837524,75.08589172363281
2011-04-05,36.97591781616211,29.486509323120117,31.375831604003906,1.1833330392837524,75.27857971191406
2011-04-06,36.86074447631836,29.587759017944336,31.066316604614258,1.207332968711853,75.05376434326172
2011-04-07,35.8423957824707,29.340259552001953,31.26144790649414,1.207332968711853,73.4158706665039
2011-04-08,35.484764099121094,29.27275848388672,30.548208236694336,1.25,71.9385757446289
2011-04-11,34.61188888549805,28.49087905883789,29.616283416748047,1.1933330297470093,70.9429931640625
2011-04-12,34.33305740356445,28.38962745666504,29.16209602355957,1.1399999856948853,69.78683471679688
2011-04-13,34.908905029296875,28.744003295898438,29.982999801635742,1.1399999856948853,71.68165588378906
2011-04-14,35.12105941772461,29.059165954589844,30.393447875976562,1.1399999856948853,72.13126373291016
2011-04-15,35.23017501831055,28.87240219116211,29.81814193725586,1.1743329763412476,72.38818359375
2011-04-18,34.67856216430664,28.379228591918945,28.203262329101562,1.1743329763412476,71.48896026611328
2011-04-19,35.63630294799805,28.644784927368164,28.596887588500977,1.1903330087661743,72.58087921142578
2011-04-20,36.69102096557617,29.835397720336914,29.693668365478516,1.1799999475479126,76.0493392944336
2011-04-21,36.97591781616211,29.940460205078125,29.777774810791016,1.1970000267028809,76.17780303955078
2011-04-26,37.40629577636719,30.325653076171875,30.42036247253418,1.2543330192565918,77.52665710449219
2011-04-27,37.54571533203125,30.804235458374023,32.20682144165039,1.24399995803833,81.25205993652344
2011-04-28,38.29735565185547,30.98516082763672,32.728302001953125,1.2396659851074219,84.14244842529297
2011-04-29,38.59437942504883,30.45989227294922,32.92343521118164,1.2466659545898438,85.42705535888672
2011-05-02,39.061119079589844,30.646648406982422,33.00417709350586,1.2330000400543213,86.55108642578125
2011-05-03,38.41252517700195,30.14472198486328,32.70811080932617,1.187000036239624,85.10589599609375
2011-05-04,37.79424285888672,29.61362075805664,32.163089752197266,1.1556659936904907,82.85800170898438
2011-05-05,37.19414520263672,29.56109046936035,31.9410400390625,1.2300000190734863,84.09957122802734
2011-05-06,38.079139709472656,29.957962036132812,32.34476089477539,1.2533329725265503,85.21044158935547
2011-05-09,37.14564895629883,29.590272903442383,32.26065444946289,1.2833329439163208,83.38077545166016
2011-05-10,37.988216400146484,29.78286361694336,32.70138168334961,1.3270000219345093,85.27578735351562
2011-05-11,38.291290283203125,29.64864158630371,33.16566467285156,1.2940000295639038,84.58966064453125
2011-05-12,38.31554412841797,29.695323944091797,32.38177490234375,1.24733304977417,84.03424072265625
2011-05-13,38.28459548950195,29.50855827331543,32.20682144165039,1.300333023071289,83.93621063232422
2011-05-16,38.08655548095703,29.2342586517334,32.102535247802734,1.2953330278396606,83.28275299072266
2011-05-17,37.48623275756836,28.668128967285156,31.581056594848633,1.2603329420089722,81.06099700927734
2011-05-18,37.907073974609375,28.764427185058594,31.648347854614258,1.2313330173492432,81.28972625732422
2011-05-19,38.358863830566406,29.01247215270996,32.0554313659668,1.2796659469604492,82.49861145019531
2011-05-20,37.73997116088867,28.510547637939453,31.658437728881836,1.2790000438690186,81.61644744873047
2011-05-23,36.59502410888672,27.658437728881836,30.689502716064453,1.3333330154418945,78.90460968017578
2011-05-24,37.30674743652344,27.95609474182129,31.33209228515625,1.291666030883789,80.08082580566406
2011-05-25,37.59762191772461,28.13118553161621,31.446487426757812,1.2899999618530273,81.06099700927734
2011-05-26,36.94779586791992,27.94150733947754,31.173973083496094,1.3600000143051147,79.55805969238281
2011-05-27,37.566680908203125,28.06114959716797,32.04197692871094,1.3666659593582153,81.32240295410156
2011-05-30,37.64714050292969,28.049476623535156,31.937685012817383,1.3666659593582153,80.86497497558594
2011-05-31,38.04941940307617,28.659378051757812,32.512977600097656,1.3769999742507935,80.63626861572266
2011-06-01,37.510986328125,28.312116622924805,32.563446044921875,1.3700000047683716,81.25704956054688
2011-06-02,37.2201042175293,27.620502471923828,32.1698112487793,1.3259999752044678,80.34220886230469
2011-06-03,37.31293487548828,27.76349449157715,32.19672775268555,1.3933329582214355,80.2115249633789
2011-06-06,37.5914421081543,27.547550201416016,31.930950164794922,1.3200000524520874,80.50556945800781
2011-06-07,37.33150100708008,27.48919105529785,31.69208335876465,1.2999999523162842,80.44022369384766
2011-06-08,37.752349853515625,27.629262924194336,31.429662704467773,1.266666054725647,80.86497497558594
2011-06-09,38.946807861328125,27.681787490844727,32.095802307128906,1.2200000286102295,83.31544494628906
2011-06-10,38.581661224365234,27.188615798950195,31.604612350463867,1.2699999809265137,82.04119873046875
2011-06-13,38.68687057495117,27.214879989624023,31.574329376220703,1.3196660280227661,82.69464874267578
2011-06-14,39.23768615722656,27.518369674682617,31.735811233520508,1.3233330249786377,83.90352630615234
2011-06-15,38.60641860961914,27.214879989624023,31.702177047729492,1.3333330154418945,83.9688949584961
2011-06-16,39.2624397277832,27.413312911987305,31.944406509399414,1.3333330154418945,84.62234497070312
2011-06-17,39.72042465209961,27.629262924194336,32.1698112487793,1.2333329916000366,85.14510345458984
2011-06-20,39.5471305847168,27.757661819458008,33.01979064941406,1.2223329544067383,86.25597381591797
2011-06-21,40.13508224487305,28.34129524230957,34.64494705200195,1.2166659832000732,87.49752807617188
2011-06-22,40.46928024291992,28.54556655883789,34.79454040527344,1.2786660194396973,86.97477722167969
2011-06-23,40.357879638671875,28.45509910583496,35.04613494873047,1.2533329725265503,86.25597381591797
2011-06-24,41.54615020751953,28.60976791381836,35.88250732421875,1.2999999523162842,88.11832427978516
2011-06-27,41.93605422973633,28.73816680908203,35.78050994873047,1.2999999523162842,88.86978912353516
2011-06-28,42.7653694152832,29.409345626831055,36.35849380493164,1.309999942779541,92.20242309570312
2011-06-29,42.6168327331543,29.96380043029785,36.9976692199707,1.3333330154418945,93.2479248046875
2011-06-30,42.58588409423828,30.290637969970703,37.19486618041992,1.3256659507751465,93.01923370361328
2011-07-01,41.942237854003906,30.109708786010742,37.51445388793945,1.3393330574035645,93.31327819824219
2011-07-04,42.59207534790039,30.553268432617188,39.15320587158203,1.3643330335617065,95.24097442626953
2011-07-05,42.57351303100586,30.821741104125977,38.75202178955078,1.3126660585403442,96.28650665283203
2011-07-06,41.973182678222656,30.91512107849121,38.38482666015625,1.3126660585403442,96.58052825927734
2011-07-07,42.87676239013672,30.716684341430664,38.95601272583008,1.3519999980926514,97.2340087890625
2011-07-08,42.40022659301758,30.576616287231445,38.84721755981445,1.3666659593582153,97.13597869873047
2011-07-11,41.31098175048828,29.76535987854004,36.83447265625,1.3380000591278076,93.93406677246094
2011-07-12,41.614227294921875,30.1622371673584,37.11326599121094,1.3246660232543945,94.45683288574219
2011-07-13,43.43376922607422,31.031843185424805,37.704856872558594,1.3246660232543945,95.99241638183594
2011-07-14,43.94125747680664,31.08437728881836,37.79324722290039,1.3066660165786743,95.92710876464844
2011-07-15,44.97480392456055,31.0902099609375,38.507225036621094,1.300333023071289,98.67160034179688
2011-07-18,44.009342193603516,30.057186126708984,37.71164321899414,1.300333023071289,96.5478744506836
2011-07-19,44.560150146484375,30.582448959350586,38.73841857910156,1.3166660070419312,98.54090118408203
2011-07-20,44.529205322265625,30.611637115478516,38.6976203918457,1.3079999685287476,98.24685668945312
2011-07-21,44.05885314941406,30.494905471801758,38.20123291015625,1.315999984741211,94.81623077392578
2011-07-22,44.30022048950195,30.623306274414062,38.96281051635742,1.3466659784317017,97.2340087890625
2011-07-25,45.500858306884766,30.955978393554688,39.64959716796875,1.3333330154418945,97.26668548583984
2011-07-26,44.67774963378906,30.23810386657715,39.23480987548828,1.2999999523162842,95.92710876464844
2011-07-27,43.755584716796875,29.78286361694336,38.33042526245117,1.3259999752044678,94.13008880615234
2011-07-28,43.47708511352539,29.806217193603516,36.705284118652344,1.3063329458236694,90.20936584472656
2011-07-29,43.21097183227539,29.566926956176758,36.50128936767578,1.3029999732971191,91.12419891357422
2011-08-01,41.90510559082031,28.601011276245117,35.9640998840332,1.322666049003601,90.24205017089844
2011-08-02,40.82823181152344,27.67302894592285,34.63814163208008,1.3240000009536743,86.55001831054688
2011-08-03,40.56830596923828,26.456153869628906,33.142181396484375,1.3240000009536743,82.53128814697266
2011-08-04,37.91945266723633,25.59821128845215,31.619035720825195,1.2153329849243164,79.26400756835938
2011-08-05,37.43052291870117,24.49514389038086,30.85745620727539,1.0866659879684448,75.7353515625
2011-08-08,34.12565231323242,22.767581939697266,27.8553524017334,1.0993330478668213,71.12849426269531
2011-08-09,36.285579681396484,22.69171142578125,28.800519943237305,1.1596659421920776,73.5789566040039
2011-08-10,34.42271041870117,21.401878356933594,28.25994300842285,1.1323330402374268,71.48789978027344
2011-08-11,35.68525695800781,21.970924377441406,29.851089477539062,1.1336660385131836,74.55915069580078
2011-08-12,36.72499465942383,22.68879508972168,31.615636825561523,1.1336660385131836,77.95710754394531
2011-08-15,36.706424713134766,22.42032241821289,31.55103874206543,1.2566659450531006,76.02940368652344
2011-08-16,36.434104919433594,22.21896743774414,30.694265365600586,1.1990000009536743,76.35614013671875
2011-08-17,36.36602783203125,22.17811393737793,31.156652450561523,1.2193330526351929,75.37596130371094
2011-08-18,33.512943267822266,20.812408447265625,29.41250228881836,1.2193330526351929,70.11565399169922
2011-08-19,32.36799621582031,20.272544860839844,28.103544235229492,1.1013330221176147,68.31864166259766
2011-08-22,31.00025177001953,19.820228576660156,28.1307430267334,1.069000005722046,66.52165985107422
2011-08-23,31.79242706298828,19.998239517211914,27.50516128540039,1.0333329439163208,68.22062683105469
2011-08-24,33.15398406982422,21.040023803710938,28.824321746826172,1.0686659812927246,71.35721588134766
2011-08-25,33.308719635009766,20.864933013916016,28.372135162353516,1.0803329944610596,70.44237518310547
2011-08-26,33.4510612487793,20.77155303955078,28.487735748291016,1.0366660356521606,71.32453918457031
2011-08-29,33.673858642578125,21.130489349365234,30.027881622314453,1.1360000371932983,72.63146209716797
2011-08-30,33.57483673095703,21.112979888916016,31.07845115661621,1.1360000371932983,73.05620574951172
2011-08-31,34.87450408935547,21.98551368713379,32.05082702636719,1.159999966621399,75.76802825927734
2011-09-01,35.214900970458984,21.544870376586914,31.452438354492188,1.159999966621399,75.2452621459961
2011-09-02,33.5562744140625,20.695682525634766,30.432476043701172,1.110666036605835,71.35721588134766
2011-09-05,31.482982635498047,19.34456443786621,28.538726806640625,1.0693329572677612,68.31864166259766
2011-09-06,31.353017807006836,18.88349723815918,28.497926712036133,1.0779999494552612,67.79589080810547
2011-09-07,33.240631103515625,19.998239517211914,30.1978816986084,1.0779999494552612,71.71661376953125
2011-09-08,32.98689270019531,19.618877410888672,29.89529037475586,1.0779999494552612,70.54039764404297
2011-09-09,31.99047088623047,18.886415481567383,25.832414627075195,1.113332986831665,67.79589080810547
2011-09-12,31.501554489135742,18.54498863220215,24.078065872192383,1.113332986831665,66.78303527832031
2011-09-13,32.151390075683594,18.924348831176758,25.21702766418457,1.1260000467300415,67.46915435791016
2011-09-14,34.08232879638672,19.989482879638672,25.78821563720703,1.1260000467300415,70.89979553222656
2011-09-15,34.97971725463867,20.552690505981445,24.870243072509766,1.1260000467300415,73.4809341430664
2011-09-16,35.38819122314453,21.24138069152832,25.247631072998047,1.1526659727096558,75.14724731445312
2011-09-19,34.781673431396484,20.66066551208496,24.078065872192383,1.2380000352859497,71.06317138671875
2011-09-20,35.672874450683594,21.468996047973633,24.71724510192871,1.266666054725647,74.49381256103516
2011-09-21,34.71358871459961,20.66066551208496,23.67347526550293,1.266666054725647,72.53343200683594
2011-09-22,32.795040130615234,19.10527801513672,21.8613338470459,1.2626659870147705,67.76321411132812
2011-09-23,32.293731689453125,18.912677764892578,22.449514389038086,1.2953330278396606,67.82856750488281
2011-09-26,31.439666748046875,18.76093292236328,22.038129806518555,1.3333330154418945,66.3582763671875
2011-09-27,33.38916778564453,20.10620880126953,24.071266174316406,1.2680000066757202,70.76910400390625
2011-09-28,32.9559440612793,20.09162139892578,24.853242874145508,1.2680000066757202,70.01763153076172
2011-09-29,32.6464958190918,20.325077056884766,25.098031997680664,1.2333329916000366,69.46219635009766
2011-09-30,30.922887802124023,19.627634048461914,24.625446319580078,1.2333329916000366,65.37809753417969
2011-10-04,27.874853134155273,18.07224464416504,22.13672637939453,1.2029999494552612,57.856849670410156
2011-10-05,29.332340240478516,19.02940559387207,23.462684631347656,1.2233330011367798,62.326473236083984
2011-10-06,30.266857147216797,19.5809383392334,24.931438446044922,1.3333330154418945,65.07752227783203
2011-10-07,31.495365142822266,19.83190155029297,24.90083885192871,1.3333330154418945,66.3582763671875
2011-10-10,32.795040130615234,20.643152236938477,25.67941665649414,1.3333330154418945,69.49485778808594
2011-10-11,33.26538848876953,20.923295974731445,25.506017684936523,1.3466659784317017,70.63841247558594
2011-10-12,33.983306884765625,22.09056854248047,26.196197509765625,1.3650000095367432,73.05620574951172
2011-10-13,33.9276008605957,21.690778732299805,25.791614532470703,1.3650000095367432,73.1868896484375
2011-10-14,34.93021011352539,22.073060989379883,26.57698631286621,1.3650000095367432,74.68983459472656
2011-10-17,33.729557037353516,21.30849838256836,26.033000946044922,1.3696659803390503,73.38291931152344
2011-10-18,34.08852005004883,21.296823501586914,26.3865909576416,1.3106659650802612,74.5918197631836
2011-10-19,34.045188903808594,21.08087730407715,26.315195083618164,1.3673330545425415,75.04924011230469
2011-10-20,33.48818588256836,20.418455123901367,25.62841796875,1.3673330545425415,74.00371551513672
2011-10-21,35.394378662109375,21.431060791015625,26.91357421875,1.3700000047683716,76.71553802490234
2011-10-24,35.8214111328125,21.772485733032227,27.729551315307617,1.3700000047683716,80.2115249633789
2011-10-25,35.77189636230469,22.03220558166504,27.787351608276367,1.3766659498214722,78.83926391601562
2011-10-26,35.77809143066406,22.116832733154297,28.113744735717773,1.3766659498214722,77.23829650878906
2011-10-27,37.78948211669922,22.802600860595703,29.78308868408203,1.371999979019165,85.30845642089844
2011-10-28,38.2536506652832,22.87847328186035,30.537858963012695,1.3589999675750732,86.58270263671875
2011-10-31,36.55169677734375,21.5944766998291,28.8209228515625,1.399999976158142,82.85800170898438
2011-11-01,35.016849517822266,20.316322326660156,27.21617317199707,1.3893330097198486,78.4145278930664
2011-11-02,35.877105712890625,20.672332763671875,28.627126693725586,1.3753329515457153,83.119384765625
2011-11-03,37.510986328125,21.235538482666016,29.68449592590332,1.437000036239624,85.5044937133789
2011-11-04,35.80903625488281,20.421371459960938,28.844717025756836,1.5153330564498901,81.87781524658203
2011-11-07,35.976131439208984,20.182079315185547,29.830690383911133,1.503000020980835,82.0085220336914
2011-11-08,36.155609130859375,20.001155853271484,29.97688102722168,1.5156660079956055,82.9560317993164
2011-11-09,35.17776107788086,19.613039016723633,29.167709350585938,1.5113329887390137,81.64911651611328
2011-11-10,35.6543083190918,19.400014877319336,29.1881103515625,1.5266660451889038,82.43326568603516
2011-11-11,36.347469329833984,19.86983299255371,30.221675872802734,1.553333044052124,85.34113311767578
2011-11-14,35.99469757080078,19.645137786865234,29.681095123291016,1.6033329963684082,83.38077545166016
2011-11-15,35.6171760559082,18.971040725708008,29.463499069213867,1.6460000276565552,83.1520767211914
2011-11-16,34.478416442871094,18.810543060302734,29.191513061523438,1.7000000476837158,82.30258178710938
2011-11-17,33.72337341308594,18.474950790405273,28.742721557617188,1.7066659927368164,81.42041015625
2011-11-18,33.1416130065918,18.454526901245117,28.786922454833984,1.6726659536361694,79.91747283935547
2011-11-21,31.767667770385742,17.739572525024414,27.420164108276367,1.542665958404541,75.31060791015625
2011-11-22,31.464418411254883,17.421493530273438,27.032577514648438,1.5369999408721924,76.0947494506836
2011-11-23,30.51132583618164,17.015865325927734,26.332195281982422,1.591333031654358,73.61163330078125
2011-11-24,30.808387756347656,17.182199478149414,26.587188720703125,1.5466660261154175,73.9383544921875
2011-11-25,31.142597198486328,17.386470794677734,26.332195281982422,1.6146659851074219,73.25222778320312
2011-11-28,32.76408386230469,18.75801658630371,27.9947452545166,1.642665982246399,78.47985076904297
2011-11-29,32.751708984375,18.606273651123047,28.54892921447754,1.642665982246399,78.34917449951172
2011-11-30,34.6455192565918,19.615957260131836,30.765657424926758,1.5953329801559448,83.41344451904297
2011-12-01,34.15040969848633,19.464214324951172,30.33727264404297,1.666666030883789,82.79267883300781
2011-12-02,34.416526794433594,19.80272102355957,30.429075241088867,1.666666030883789,84.00155639648438
2011-12-05,34.78786087036133,20.287137985229492,30.60246467590332,1.6799999475479126,84.23026275634766
2011-12-06,34.70121765136719,20.021583557128906,30.765657424926758,1.704666018486023,82.53128814697266
2011-12-07,34.45365905761719,19.855247497558594,30.34747886657715,1.7166659832000732,82.49861145019531
2011-12-08,33.178741455078125,19.151968002319336,29.44310188293457,1.487333059310913,79.9828109741211
2011-12-09,33.29633712768555,19.936954498291016,29.908891677856445,1.5333329439163208,81.45307922363281
2011-12-12,32.504150390625,19.294960021972656,28.861717224121094,1.5303330421447754,78.4145278930664
2011-12-13,32.7702751159668,19.05858612060547,28.885517120361328,1.5303330421447754,78.6759033203125
2011-12-14,31.099267959594727,18.474950790405273,27.199174880981445,1.4700000286102295,75.11457824707031
2011-12-15,31.40252685546875,18.769689559936523,27.23316764831543,1.4700000286102295,75.70267486572266
2011-12-16,30.9383602142334,18.54498863220215,26.814979553222656,1.444000005722046,75.37596130371094
2011-12-19,30.98787498474121,18.294021606445312,27.029170989990234,1.444000005722046,75.27793884277344
2011-12-20,32.31848907470703,19.370826721191406,28.535324096679688,1.3853329420089722,77.49967956542969
2011-12-21,32.510337829589844,19.685993194580078,28.45033836364746,1.3700000047683716,77.46702575683594
2011-12-22,32.64030838012695,19.9223575592041,28.542123794555664,1.3793330192565918,77.40166473388672
2011-12-23,32.49176788330078,20.071191787719727,28.912721633911133,1.4210000038146973,77.04226684570312
2011-12-27,32.6898193359375,20.085783004760742,28.69512367248535,1.4210000038146973,77.23829650878906
2011-12-28,31.62532615661621,19.300792694091797,27.794147491455078,1.457332968711853,75.2452621459961
2011-12-29,31.78624153137207,19.563430786132812,28.02873992919922,1.457332968711853,75.0819091796875
2011-12-30,32.03379821777344,19.7968807220459,28.117143630981445,1.4666659832000732,75.63734436035156
2012-01-02,32.900245666503906,20.640235900878906,28.7733211517334,1.4533330202102661,78.28382873535156
2012-01-03,34.218482971191406,21.401878356933594,28.559131622314453,1.4666659832000732,80.27686309814453
2012-01-04,34.57743835449219,21.22386932373047,28.25313949584961,1.4133330583572388,80.34220886230469
2012-01-05,34.750728607177734,21.53028106689453,28.69172477722168,1.4133330583572388,82.46593475341797
2012-01-06,34.379390716552734,21.28515625,28.40953826904297,1.399999976158142,81.02833557128906
2012-01-09,35.17776107788086,21.43689727783203,28.008346557617188,1.399999976158142,79.55805969238281
2012-01-10,36.341278076171875,22.32985496520996,28.535324096679688,1.399999976158142,82.13920593261719
2012-01-11,36.47124099731445,22.30359649658203,29.120113372802734,1.463333010673523,82.53128814697266
2012-01-12,36.76213073730469,22.27733039855957,29.041913986206055,1.4800000190734863,84.16492462158203
2012-01-13,36.17417907714844,22.160608291625977,28.851516723632812,1.4733330011367798,82.33525085449219
2012-01-16,37.10869598388672,22.963098526000977,29.16091537475586,1.3179999589920044,84.23026275634766
2012-01-17,38.39599609375,23.83855438232422,29.6470947265625,1.4076659679412842,86.25597381591797
2012-01-18,38.51358413696289,24.142045974731445,29.5790958404541,1.394333004951477,86.25597381591797
2012-01-19,38.96537399291992,24.185815811157227,32.02701950073242,1.3496659994125366,88.57573699951172
2012-01-20,39.35527801513672,24.486391067504883,31.751628875732422,1.3496659994125366,87.88961791992188
2012-01-23,39.534759521484375,24.328805923461914,31.789033889770508,1.3766659498214722,87.88961791992188
2012-01-24,39.29957580566406,24.156635284423828,31.840030670166016,1.3666659593582153,89.00048065185547
2012-01-25,39.35527801513672,24.49514389038086,32.2208137512207,1.3666659593582153,89.55592346191406
2012-01-26,40.47547149658203,25.318071365356445,32.80220031738281,1.4199999570846558,91.32024383544922
2012-01-27,39.98036575317383,24.92119598388672,32.55400085449219,1.4199999570846558,89.16383361816406
2012-01-30,39.94941711425781,24.714006423950195,32.146026611328125,1.4986660480499268,89.3925552368164
2012-01-31,40.46928024291992,24.655643463134766,31.87062644958496,1.4803329706192017,88.44505310058594
2012-02-01,42.078399658203125,25.59237289428711,32.97219467163086,1.4800000190734863,90.60144805908203
2012-02-02,42.0845832824707,25.735368728637695,32.6118049621582,1.5130000114440918,90.30738830566406
2012-02-03,43.30998992919922,26.529115676879883,33.65897750854492,1.5526659488677979,92.92120361328125
2012-02-06,43.792724609375,26.537857055664062,32.948394775390625,1.5980000495910645,93.73802947998047
2012-02-07,42.9262809753418,26.050525665283203,32.40100860595703,1.5743329524993896,92.62714385986328
2012-02-08,42.7034797668457,26.041770935058594,32.37721252441406,1.6050000190734863,92.52914428710938
2012-02-09,44.27546310424805,27.24405860900879,32.6525993347168,1.6166659593582153,94.489501953125
2012-02-10,43.241920471191406,27.054378509521484,32.05082702636719,1.5333329439163208,91.94102478027344
2012-02-13,43.668941497802734,27.460002899169922,32.496212005615234,1.5700000524520874,94.35881042480469
2012-02-14,43.334747314453125,27.40747833251953,31.867229461669922,1.6053329706192017,92.16975402832031
2012-02-15,43.46471405029297,27.197370529174805,32.023624420166016,1.6526659727096558,91.15687561035156
2012-02-16,43.56992721557617,27.036874771118164,31.666635513305664,1.7303329706192017,91.58162689208984
2012-02-17,44.54777526855469,27.888978958129883,32.299015045166016,1.7333329916000366,93.11724853515625
2012-02-20,44.70869064331055,28.24791145324707,32.115421295166016,1.8126660585403442,94.16276550292969
